Invoice,StockCode,Description,Quantity,InvoiceDate,Price,CustomerID,Country,Revenue
536795,21982,PACK OF 12 SUKI TISSUES ,24,2010-12-02 15:40:00,0.29,15640,United Kingdom,6.959999999999999
503333,22496,SET OF 2 ROUND TINS DUTCH CHEESE,6,2010-03-31 12:21:00,2.95,16133,United Kingdom,17.700000000000003
513732,21078,SET/20 STRAWBERRY PAPER NAPKINS ,12,2010-06-28 12:04:00,0.85,15791,United Kingdom,10.2
554151,22819,"BIRTHDAY CARD, RETRO SPOT",12,2011-05-23 11:07:00,0.42,14049,United Kingdom,5.04
560942,23302,KNEELING MAT HOUSEWORK  DESIGN,4,2011-07-22 11:31:00,1.65,15005,United Kingdom,6.6
570444,23365,SET 12 COLOUR PENCILS LOVE LONDON,4,2011-10-10 14:38:00,0.65,17284,United Kingdom,2.6
528765,22693,GROW A FLYTRAP OR SUNFLOWER IN TIN,24,2010-10-24 16:09:00,1.25,16726,United Kingdom,30.0
575689,23215,JINGLE BELL HEART ANTIQUE SILVER,12,2011-11-10 16:16:00,2.08,14829,United Kingdom,24.96
560281,22489,PACK OF 12 TRADITIONAL CRAYONS,5,2011-07-17 15:59:00,0.42,17984,United Kingdom,2.1
550526,22993,SET OF 4 PANTRY JELLY MOULDS,12,2011-04-19 10:40:00,1.25,14309,United Kingdom,15.0
516590,22629,SPACEBOY LUNCH BOX ,2,2010-07-21 13:47:00,1.95,15005,United Kingdom,3.9
508460,21172,PARTY METAL SIGN ,2,2010-05-16 10:01:00,1.45,13542,United Kingdom,2.9
493802,48197,DOOR MAT BIRD ON THE WIRE,10,2010-01-07 11:22:00,5.95,16985,United Kingdom,59.5
504542,22246,"GARLAND, MAGIC GARDEN 1.8M",72,2010-04-14 12:17:00,1.65,13694,United Kingdom,118.8
565384,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-09-02 15:45:00,7.95,13507,United Kingdom,15.9
525420,21644,ASSORTED TUTTI FRUTTI HEART BOX,24,2010-10-05 12:46:00,1.25,16422,United Kingdom,30.0
511056,21063,PARTY INVITES JAZZ HEARTS,3,2010-06-06 12:17:00,0.85,16444,United Kingdom,2.55
551550,22423,REGENCY CAKESTAND 3 TIER,1,2011-05-03 09:47:00,12.75,17501,United Kingdom,12.75
571040,22197,POPCORN HOLDER,4,2011-10-13 12:59:00,0.85,15272,United Kingdom,3.4
531789,35957,SMALLFOLKART BAUBLE CHRISTMAS DEC,2,2010-11-09 15:07:00,0.42,15570,United Kingdom,0.84
496073,79323P,PINK CHERRY LIGHTS,1,2010-01-28 17:13:00,6.75,13174,United Kingdom,6.75
552320,22382,LUNCH BAG SPACEBOY DESIGN ,10,2011-05-09 08:26:00,1.65,13985,United Kingdom,16.5
549256,22147,FELTCRAFT BUTTERFLY HEARTS,12,2011-04-07 12:24:00,1.45,15754,United Kingdom,17.4
581020,23238,SET OF 4 KNICK KNACK TINS LONDON ,48,2011-12-07 10:12:00,3.75,17511,United Kingdom,180.0
531763,22277,COSMETIC BAG VINTAGE ROSE PAISLEY,10,2010-11-09 13:50:00,2.1,17878,United Kingdom,21.0
579102,22580,ADVENT CALENDAR GINGHAM SACK,3,2011-11-28 11:33:00,5.95,14911,EIRE,17.85
567864,23511,EMBROIDERED RIBBON REEL EMILY ,12,2011-09-22 14:10:00,2.08,16236,United Kingdom,24.96
519122,22383,LUNCH BAG SUKI  DESIGN ,2,2010-08-13 12:11:00,1.65,17913,United Kingdom,3.3
545226,22318,FIVE HEART HANGING DECORATION,6,2011-03-01 09:33:00,2.95,12428,Finland,17.700000000000003
495398,85061W,WHITE JEWELLED HEART DECORATION,24,2010-01-25 09:08:00,0.85,14621,United Kingdom,20.4
494625,22195,LARGE HEART MEASURING SPOONS,2,2010-01-15 15:47:00,1.65,17851,United Kingdom,3.3
491394,90062,CARNIVAL BRACELET,2,2009-12-10 16:21:00,12.75,15916,United Kingdom,25.5
543978,22149,FELTCRAFT 6 FLOWER FRIENDS,8,2011-02-14 15:37:00,2.1,12867,United Kingdom,16.8
504412,22467,GUMBALL COAT RACK,9,2010-04-13 12:24:00,2.55,16940,United Kingdom,22.95
553156,21770,OPEN CLOSED METAL SIGN,3,2011-05-13 14:58:00,4.95,17841,United Kingdom,14.850000000000001
581403,21930,JUMBO STORAGE BAG SKULLS,10,2011-12-08 13:46:00,2.08,13510,United Kingdom,20.8
556542,22716,CARD CIRCUS PARADE,12,2011-06-13 12:52:00,0.42,14719,United Kingdom,5.04
492079,21667,GLASS CAKE COVER AND PLATE,1,2009-12-15 13:49:00,16.95,15070,United Kingdom,16.95
565725,22131,FOOD CONTAINER SET 3 LOVE HEART ,6,2011-09-06 11:55:00,1.95,13949,United Kingdom,11.7
551727,84882,GREEN WIRE STANDING CANDLE HOLDER,4,2011-05-04 08:40:00,3.75,14245,United Kingdom,15.0
509600,21465,PINK FLOWER CROCHET FOOD COVER,6,2010-05-24 15:57:00,3.75,16075,United Kingdom,22.5
546429,22996,TRAVEL CARD WALLET VINTAGE TICKET,2,2011-03-13 15:25:00,0.42,17611,United Kingdom,0.84
533501,22537,MAGIC DRAWING SLATE DINOSAUR,1,2010-11-17 13:50:00,0.42,15862,United Kingdom,0.42
548861,21975,PACK OF 60 DINOSAUR CAKE CASES,24,2011-04-04 13:42:00,0.55,18185,United Kingdom,13.200000000000001
566408,20773,BLUE PAISLEY NOTEBOOK,2,2011-09-12 13:43:00,1.65,16984,United Kingdom,3.3
570455,22209,WOOD STAMP SET HAPPY BIRTHDAY,2,2011-10-10 15:27:00,0.83,14529,United Kingdom,1.66
554937,21495,SKULLS AND CROSSBONES WRAP,25,2011-05-27 13:32:00,0.42,15402,United Kingdom,10.5
526181,21282,NATURAL BARK CANDLE LARGE,9,2010-10-10 11:47:00,4.25,12862,United Kingdom,38.25
537648,22356,CHARLOTTE BAG PINK POLKADOT,10,2010-12-07 15:48:00,0.85,12839,United Kingdom,8.5
520334,22229,BUNNY WOODEN PAINTED WITH FLOWER ,2,2010-08-25 12:31:00,0.85,16200,United Kingdom,1.7
524125,22616,PACK OF 12 LONDON TISSUES ,24,2010-09-27 14:20:00,0.29,15382,United Kingdom,6.959999999999999
522975,35972,DAISY FOLKART HEART DECORATION,3,2010-09-19 13:37:00,1.25,16524,United Kingdom,3.75
537351,22456,NATURAL SLATE CHALKBOARD LARGE ,1,2010-12-06 12:23:00,4.95,16898,United Kingdom,4.95
536199,21587,COSY HOUR GIANT TUBE MATCHES,1,2010-11-30 13:07:00,2.55,18039,United Kingdom,2.55
527055,22189,CREAM HEART CARD HOLDER,4,2010-10-14 13:12:00,3.95,16416,United Kingdom,15.8
577106,22865,HAND WARMER OWL DESIGN,1,2011-11-17 17:18:00,2.1,14456,United Kingdom,2.1
547647,20725,LUNCH BAG RED RETROSPOT,10,2011-03-24 11:43:00,1.65,15144,United Kingdom,16.5
573841,22767,TRIPLE PHOTO FRAME CORNICE ,1,2011-11-01 11:39:00,9.95,14995,United Kingdom,9.95
571705,22898,CHILDRENS APRON APPLES DESIGN,8,2011-10-18 15:22:00,1.95,12360,Austria,15.6
563441,23323,WHITE WICKER STAR ,2,2011-08-16 13:13:00,2.1,13140,United Kingdom,4.2
578075,21428,SET3 BOOK BOX GREEN GINGHAM FLOWER ,1,2011-11-22 16:11:00,4.25,15039,United Kingdom,4.25
549260,21324,HANGING MEDINA LANTERN SMALL,2,2011-04-07 12:34:00,2.95,17790,United Kingdom,5.9
556784,23161,REGENCY CAKE FORK,24,2011-06-14 13:15:00,1.25,14461,United Kingdom,30.0
573744,21314,SMALL GLASS HEART TRINKET POT,8,2011-11-01 08:16:00,2.1,17733,United Kingdom,16.8
526216,21042,RED RETROSPOT APRON ,3,2010-10-10 14:19:00,5.95,14346,United Kingdom,17.85
513620,82483,WOOD 2 DRAWER CABINET WHITE FINISH,2,2010-06-27 12:51:00,5.95,14532,United Kingdom,11.9
578472,23535,WALL ART BICYCLE SAFETY,4,2011-11-24 12:40:00,5.95,12476,Germany,23.8
500341,22292,"SPRING DEC , HANGING CHICK  YELLOW",3,2010-03-07 14:31:00,1.45,16466,United Kingdom,4.35
502591,21173,LOO ROLL  METAL SIGN ,1,2010-03-25 12:54:00,1.65,17841,United Kingdom,1.65
580396,20985,HEART CALCULATOR,1,2011-12-04 11:00:00,1.25,13838,United Kingdom,1.25
545014,22960,JAM MAKING SET WITH JARS,6,2011-02-25 13:15:00,4.25,18223,United Kingdom,25.5
557892,21902,"KEY FOB , FRONT  DOOR ",1,2011-06-23 14:11:00,0.65,14534,United Kingdom,0.65
530432,21929,JUMBO BAG PINK VINTAGE PAISLEY,10,2010-11-03 10:43:00,1.95,13562,United Kingdom,19.5
507391,82605,OLD DOC RUSSEL METAL SIGN,1,2010-05-09 12:30:00,2.1,14044,United Kingdom,2.1
568202,23230,WRAP ALPHABET DESIGN,25,2011-09-25 15:01:00,0.42,15366,United Kingdom,10.5
555249,23301,GARDENERS KNEELING PAD KEEP CALM ,1,2011-06-01 14:57:00,1.65,17472,United Kingdom,1.65
551439,22180,RETROSPOT LAMP,4,2011-04-28 15:26:00,9.95,14758,United Kingdom,39.8
526419,21790,VINTAGE SNAP CARDS,24,2010-10-11 14:38:00,0.85,14299,United Kingdom,20.4
540519,21936,RED RETROSPOT PICNIC BAG,10,2011-01-09 12:12:00,2.95,12793,Portugal,29.5
535791,22695,WICKER WREATH SMALL,2,2010-11-28 14:28:00,1.45,13230,United Kingdom,2.9
538040,21908,CHOCOLATE THIS WAY METAL SIGN,2,2010-12-09 13:08:00,2.1,16520,United Kingdom,4.2
556578,23255,CHILDRENS CUTLERY CIRCUS PARADE,4,2011-06-13 14:13:00,4.15,12472,Germany,16.6
542595,84465,15 PINK FLUFFY CHICKS IN BOX,2,2011-01-30 10:19:00,2.95,14040,United Kingdom,5.9
523612,21974,SET OF 36 PAISLEY FLOWER DOILIES,24,2010-09-23 10:44:00,1.45,13001,United Kingdom,34.8
491683,22352,LUNCHBOX WITH CUTLERY RETROSPOT ,2,2009-12-13 12:36:00,2.55,17539,United Kingdom,5.1
528329,21212,PACK OF 72 RETROSPOT CAKE CASES,8,2010-10-21 13:23:00,0.55,13891,United Kingdom,4.4
560534,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-07-19 12:10:00,1.25,14911,EIRE,15.0
570126,82578,KITCHEN METAL SIGN,1,2011-10-07 13:16:00,0.55,16910,United Kingdom,0.55
533141,20659,ECONOMY LUGGAGE TAG,5,2010-11-16 13:07:00,1.25,17203,United Kingdom,6.25
544087,21672,WHITE SPOT RED CERAMIC DRAWER KNOB,6,2011-02-15 17:02:00,1.25,17530,United Kingdom,7.5
504163,21445,12 PINK ROSE PEG PLACE SETTINGS,12,2010-04-11 15:59:00,1.25,14430,United Kingdom,15.0
580272,22952,60 CAKE CASES VINTAGE CHRISTMAS,2,2011-12-02 12:52:00,0.55,15547,United Kingdom,1.1
518560,21976,PACK OF 60 MUSHROOM CAKE CASES,24,2010-08-10 10:14:00,0.55,12745,United Kingdom,13.200000000000001
527513,21622,VINTAGE UNION JACK CUSHION COVER,2,2010-10-18 12:57:00,4.95,16441,United Kingdom,9.9
527093,22403,MAGNETS PACK OF 4 VINTAGE LABELS ,2,2010-10-14 16:14:00,1.25,17823,United Kingdom,2.5
525278,37450,CERAMIC CAKE BOWL + HANGING CAKES,18,2010-10-04 17:11:00,2.55,13798,United Kingdom,45.9
556017,84991,60 TEATIME FAIRY CAKE CASES,24,2011-06-08 11:56:00,0.55,15382,United Kingdom,13.200000000000001
507420,35095A,BLUE VICTORIAN FABRIC OVAL BOX,1,2010-05-09 15:06:00,0.42,12748,United Kingdom,0.42
571040,23319,BOX OF 6 MINI 50'S CRACKERS,4,2011-10-13 12:59:00,2.49,15272,United Kingdom,9.96
532391,22578,WOODEN STAR CHRISTMAS SCANDINAVIAN,5,2010-11-11 19:14:00,0.85,16797,United Kingdom,4.25
538107,22355,CHARLOTTE BAG SUKI DESIGN,10,2010-12-09 15:21:00,0.85,12826,United Kingdom,8.5
514345,35968,FOLK ART METAL HEART T-LIGHT HOLDER,12,2010-07-01 15:25:00,0.38,13963,United Kingdom,4.5600000000000005
569563,22979,PANTRY WASHING UP BRUSH,12,2011-10-05 09:46:00,1.45,12481,Germany,17.4
560444,21465,PINK FLOWER CROCHET FOOD COVER,3,2011-07-18 17:15:00,3.75,13764,United Kingdom,11.25
553556,22776,SWEETHEART CAKESTAND 3 TIER,2,2011-05-17 16:49:00,9.95,17530,United Kingdom,19.9
548351,22989,SET 2 PANTRY DESIGN TEA TOWELS,6,2011-03-30 14:51:00,3.25,13001,United Kingdom,19.5
507888,48185,DOOR MAT FAIRY CAKE,2,2010-05-11 16:26:00,7.49,13004,United Kingdom,14.98
549732,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-04-11 16:47:00,0.95,15615,United Kingdom,11.399999999999999
543033,84988,SET OF 72 PINK HEART PAPER DOILIES,1,2011-02-02 15:48:00,1.45,17841,United Kingdom,1.45
574683,22604,SET OF 4 NAPKIN CHARMS CUTLERY,1,2011-11-06 12:50:00,2.55,16372,United Kingdom,2.55
507157,22457,NATURAL SLATE HEART CHALKBOARD ,2,2010-05-06 13:44:00,2.95,16814,United Kingdom,5.9
524291,75049L,LARGE CIRCULAR MIRROR MOBILE,96,2010-09-28 12:58:00,0.85,15311,United Kingdom,81.6
578244,22667,RECIPE BOX RETROSPOT ,3,2011-11-23 12:36:00,2.95,15727,United Kingdom,8.850000000000001
498104,84977,WIRE FLOWER T-LIGHT HOLDER,6,2010-02-16 13:49:00,1.25,13503,United Kingdom,7.5
507360,22493, PAINT YOUR OWN CANVAS SET,24,2010-05-07 15:37:00,1.65,13209,United Kingdom,39.599999999999994
527950,21590,KINGS CHOICE CIGAR BOX MATCHES ,1,2010-10-19 15:33:00,1.25,16795,United Kingdom,1.25
526145,22950,36 DOILIES VINTAGE CHRISTMAS,12,2010-10-08 14:51:00,1.45,12853,United Kingdom,17.4
520559,82583,HOT BATHS METAL SIGN,12,2010-08-26 16:43:00,2.1,13491,United Kingdom,25.200000000000003
502724,22412,METAL SIGN NEIGHBOURHOOD WITCH ,12,2010-03-26 11:26:00,2.1,14110,United Kingdom,25.200000000000003
502605,21535,RETRO SPOT SMALL MILK JUG,4,2010-03-25 13:43:00,2.55,14685,United Kingdom,10.2
504161,21246,RED SPOTTY BIG BOWL,6,2010-04-11 15:54:00,4.95,15067,United Kingdom,29.700000000000003
540187,22617,BAKING SET SPACEBOY DESIGN,3,2011-01-05 13:53:00,4.95,15358,United Kingdom,14.850000000000001
574063,21014,SWISS CHALET TREE DECORATION ,1,2011-11-02 14:31:00,0.29,13271,United Kingdom,0.29
528922,21823,PAINTED METAL HEART WITH HOLLY BELL,6,2010-10-25 14:35:00,1.45,15747,United Kingdom,8.7
536539,48129,DOORMAT TOPIARY,2,2010-12-01 14:03:00,7.95,15165,United Kingdom,15.9
555406,21908,CHOCOLATE THIS WAY METAL SIGN,1,2011-06-02 19:50:00,2.1,17231,United Kingdom,2.1
496166,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,12,2010-01-29 11:42:00,2.95,13085,United Kingdom,35.400000000000006
512400,22301,COFFEE MUG CAT + BIRD DESIGN,6,2010-06-15 12:35:00,2.55,13297,United Kingdom,15.299999999999999
542891,22722,SET OF 6 SPICE TINS PANTRY DESIGN,12,2011-02-01 13:26:00,3.95,16705,United Kingdom,47.400000000000006
494674,21484,CHICK GREY HOT WATER BOTTLE,1,2010-01-17 16:01:00,3.45,14606,United Kingdom,3.45
568780,22614,PACK OF 12 SPACEBOY TISSUES,24,2011-09-29 08:27:00,0.39,18235,United Kingdom,9.36
515928,22445,PENCIL CASE LIFE IS BEAUTIFUL,6,2010-07-15 14:32:00,2.95,12523,France,17.700000000000003
566230,23293,SET OF 12 FAIRY CAKE BAKING CASES,16,2011-09-11 10:57:00,0.83,15159,United Kingdom,13.28
570420,23400,SHELF WITH 4 HOOKS HOME SWEET HOME,1,2011-10-10 13:33:00,6.25,17841,United Kingdom,6.25
535937,84029E,RED WOOLLY HOTTIE WHITE HEART.,36,2010-11-29 11:45:00,3.39,16191,United Kingdom,122.04
514026,20727,LUNCH BAG  BLACK SKULL.,10,2010-06-30 11:32:00,1.65,17676,United Kingdom,16.5
572216,20727,LUNCH BAG  BLACK SKULL.,4,2011-10-21 12:56:00,1.65,16015,United Kingdom,6.6
553860,23089,GLASS BON BON JAR,1,2011-05-19 13:57:00,1.65,17841,United Kingdom,1.65
508470,20933,YELLOW POT PLANT CANDLE,1,2010-05-16 11:24:00,3.75,16922,United Kingdom,3.75
575960,22086,PAPER CHAIN KIT 50'S CHRISTMAS ,1,2011-11-13 12:28:00,2.95,15429,United Kingdom,2.95
549693,78033,FLAG OF ST GEORGE CHAIR,12,2011-04-11 13:43:00,4.25,14696,United Kingdom,51.0
498550,21173,LOO ROLL  METAL SIGN ,12,2010-02-21 10:19:00,1.65,12416,Australia,19.799999999999997
507432,21363,HOME SMALL WOOD LETTERS,1,2010-05-09 16:10:00,4.95,16655,United Kingdom,4.95
550158,22585,PACK OF 6 BIRDY GIFT TAGS,12,2011-04-14 15:39:00,1.25,13989,United Kingdom,15.0
494471,15056BL,EDWARDIAN PARASOL BLACK,1,2010-01-14 14:48:00,5.95,13680,United Kingdom,5.95
559879,21205,MULTICOLOUR 3D BALLS GARLAND,2,2011-07-13 11:20:00,2.55,15561,United Kingdom,5.1
542785,16016,LARGE CHINESE STYLE SCISSOR,200,2011-02-01 10:14:00,0.72,13881,United Kingdom,144.0
572451,22178,VICTORIAN GLASS HANGING T-LIGHT,12,2011-10-24 12:36:00,1.95,12921,United Kingdom,23.4
525883,21865,PINK UNION JACK  PASSPORT COVER ,6,2010-10-07 14:28:00,2.1,13652,United Kingdom,12.600000000000001
524751,22601,CHRISTMAS RETROSPOT ANGEL WOOD,12,2010-09-30 15:14:00,0.85,14699,United Kingdom,10.2
528139,22383,LUNCH BAG SUKI  DESIGN ,2,2010-10-20 15:25:00,1.65,16372,United Kingdom,3.3
506991,22114,HOT WATER BOTTLE TEA AND SYMPATHY,24,2010-05-05 13:49:00,3.45,17307,United Kingdom,82.80000000000001
574671,22075,6 RIBBONS ELEGANT CHRISTMAS ,1,2011-11-06 12:23:00,1.65,16744,United Kingdom,1.65
511970,21716,BOYS VINTAGE TIN SEASIDE BUCKET,1,2010-06-11 13:59:00,2.55,18022,United Kingdom,2.55
521014,22383,LUNCH BAG SUKI  DESIGN ,20,2010-09-01 14:55:00,1.65,17611,United Kingdom,33.0
516324,84997C,BLUE 3 PIECE MINI DOTS CUTLERY SET,6,2010-07-19 15:34:00,3.75,17395,United Kingdom,22.5
570333,85062,PEARL CRYSTAL PUMPKIN T-LIGHT HLDR,2,2011-10-10 12:19:00,1.65,18126,United Kingdom,3.3
555125,22384,LUNCH BAG PINK POLKADOT,10,2011-05-31 15:26:00,1.65,13481,United Kingdom,16.5
506189,22165,"DIAMANTE HEART SHAPED WALL MIRROR, ",1,2010-04-28 11:24:00,12.75,16779,United Kingdom,12.75
562558,23288,GREEN VINTAGE SPOT BEAKER,5,2011-08-05 16:43:00,0.85,13451,United Kingdom,4.25
545571,23182,TOILET SIGN OCCUPIED OR VACANT,24,2011-03-03 16:34:00,0.83,17700,United Kingdom,19.919999999999998
503345,21977,PACK OF 60 PINK PAISLEY CAKE CASES,1,2010-03-31 13:17:00,0.55,15800,United Kingdom,0.55
500338,21790,VINTAGE SNAP CARDS,3,2010-03-07 14:05:00,0.85,13276,United Kingdom,2.55
519343,22090,PAPER BUNTING RETRO SPOTS,6,2010-08-16 12:12:00,2.95,12687,Sweden,17.700000000000003
533007,71053,WHITE METAL LANTERN,2,2010-11-15 15:11:00,3.75,16725,United Kingdom,7.5
528110,21988,PACK OF 6 SKULL PAPER PLATES,12,2010-10-20 14:08:00,0.85,13001,United Kingdom,10.2
517957,21472,LADYBIRD + BEE RAFFIA FOOD COVER,1,2010-08-03 12:05:00,3.75,14606,United Kingdom,3.75
562031,22674,FRENCH TOILET SIGN BLUE METAL,6,2011-08-01 17:37:00,1.25,16984,United Kingdom,7.5
554498,22822,CREAM WALL PLANTER HEART SHAPED,2,2011-05-24 14:39:00,5.95,15314,United Kingdom,11.9
535084,21908,CHOCOLATE THIS WAY METAL SIGN,4,2010-11-25 09:46:00,2.1,14796,United Kingdom,8.4
544035,84997A,GREEN 3 PIECE POLKADOT CUTLERY SET,4,2011-02-15 11:30:00,4.15,13893,United Kingdom,16.6
507634,84809A,WHITE CHRYSANTHEMUMS ART FLOWER,72,2010-05-10 14:47:00,0.85,14298,United Kingdom,61.199999999999996
535960,21484,CHICK GREY HOT WATER BOTTLE,4,2010-11-29 12:35:00,3.45,12523,France,13.8
512664,82581,TOILET METAL SIGN,3,2010-06-17 11:32:00,0.55,15719,United Kingdom,1.6500000000000001
510173,21314,SMALL GLASS HEART TRINKET POT,10,2010-05-27 14:40:00,2.1,18257,United Kingdom,21.0
534407,22153,ANGEL DECORATION STARS ON DRESS,10,2010-11-22 14:27:00,0.42,16011,United Kingdom,4.2
526113,22698,PINK REGENCY TEACUP AND SAUCER,1,2010-10-08 13:16:00,2.95,13113,United Kingdom,2.95
570516,21891,TRADITIONAL WOODEN SKIPPING ROPE,12,2011-10-11 10:39:00,1.45,14121,United Kingdom,17.4
521349,22111,SCOTTIE DOG HOT WATER BOTTLE,3,2010-09-03 14:22:00,4.95,13037,United Kingdom,14.850000000000001
494442,21482,MUSHROOM BLUE HOT WATER BOTTLE,6,2010-01-14 13:02:00,2.95,12644,Germany,17.700000000000003
561216,POST,POSTAGE,8,2011-07-25 17:04:00,15.0,14606,United Kingdom,120.0
565850,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,2,2011-09-07 12:55:00,8.95,14530,United Kingdom,17.9
501201,21179,NO JUNK MAIL METAL SIGN,12,2010-03-15 12:14:00,1.25,14911,EIRE,15.0
519245,84947,ANTIQUE SILVER TEA GLASS ENGRAVED,12,2010-08-15 14:20:00,1.25,14097,United Kingdom,15.0
556507,22752,SET 7 BABUSHKA NESTING BOXES,6,2011-06-13 09:55:00,8.5,12567,France,51.0
517218,22585,PACK OF 6 BIRDY GIFT TAGS,12,2010-07-27 12:22:00,1.25,13384,United Kingdom,15.0
547867,85049D,BRIGHT BLUES RIBBONS ,1,2011-03-27 13:56:00,1.25,13357,United Kingdom,1.25
571230,23373,VINTAGE CHRISTMAS PAPER GIFT BAG,10,2011-10-14 14:16:00,0.82,13717,United Kingdom,8.2
547073,22662,LUNCH BAG DOLLY GIRL DESIGN,2,2011-03-20 14:23:00,1.65,17211,United Kingdom,3.3
503350,21755,LOVE BUILDING BLOCK WORD,3,2010-03-31 13:32:00,5.95,16847,United Kingdom,17.85
566778,22419,LIPSTICK PEN RED,3,2011-09-15 10:02:00,0.42,17961,United Kingdom,1.26
570238,22639,SET OF 4 NAPKIN CHARMS HEARTS,3,2011-10-09 15:01:00,2.55,16332,United Kingdom,7.6499999999999995
512781,22523,CHILDS GARDEN FORK PINK,1,2010-06-17 18:17:00,0.85,17341,United Kingdom,0.85
558906,81952B,ROUND BLUE CLOCK WITH SUCKER,5,2011-07-04 16:35:00,0.19,15555,United Kingdom,0.95
558906,22470,HEART OF WICKER LARGE,2,2011-07-04 16:35:00,2.95,15555,United Kingdom,5.9
559036,22556,PLASTERS IN TIN CIRCUS PARADE ,12,2011-07-05 15:14:00,1.65,12637,France,19.799999999999997
551982,21929,JUMBO BAG PINK VINTAGE PAISLEY,2,2011-05-05 13:56:00,2.08,15023,United Kingdom,4.16
557306,23049,RECYCLED ACAPULCO MAT RED,2,2011-06-19 14:47:00,8.25,18062,United Kingdom,16.5
555400,22842,BISCUIT TIN VINTAGE RED,1,2011-06-02 17:50:00,5.95,14088,United Kingdom,5.95
576859,22795,SWEETHEART RECIPE BOOK STAND,6,2011-11-16 15:56:00,6.75,18167,United Kingdom,40.5
494239,21531,RETRO SPOT SUGAR JAM BOWL,1,2010-01-12 15:48:00,2.55,14081,United Kingdom,2.55
548867,22858,EASTER TIN KEEPSAKE,1,2011-04-04 14:17:00,1.65,14719,United Kingdom,1.65
562608,23154,SET OF 4 JAM JAR MAGNETS,24,2011-08-08 11:45:00,2.08,15502,United Kingdom,49.92
509668,21586,KINGS CHOICE GIANT TUBE MATCHES,1,2010-05-25 12:03:00,2.55,14049,United Kingdom,2.55
577723,23695,DOILY THANK YOU CARD,12,2011-11-21 12:36:00,0.42,16713,United Kingdom,5.04
563844,22161,HEART DECORATION RUSTIC HANGING ,24,2011-08-19 14:04:00,0.19,17725,United Kingdom,4.5600000000000005
558182,21696,SMALL SILVER TRELLIS CANDLEPOT,18,2011-06-27 12:11:00,2.95,17386,United Kingdom,53.1
499231,21868,POTTING SHED TEA MUG,12,2010-02-25 12:18:00,1.25,15674,United Kingdom,15.0
497374,22326,ROUND SNACK BOXES SET OF4 WOODLAND ,6,2010-02-09 10:49:00,2.95,12645,Germany,17.700000000000003
526930,21136,PAINTED METAL PEARS ASSORTED,176,2010-10-14 09:31:00,1.45,17409,United Kingdom,255.2
578934,21175,GIN AND TONIC DIET METAL SIGN,2,2011-11-27 12:47:00,2.55,14577,United Kingdom,5.1
575757,20723,STRAWBERRY CHARLOTTE BAG,2,2011-11-11 10:49:00,0.85,17295,United Kingdom,1.7
572331,23109,PACK OF SIX LED TEA LIGHTS,6,2011-10-24 10:18:00,2.89,16491,United Kingdom,17.34
537802,82483,WOOD 2 DRAWER CABINET WHITE FINISH,4,2010-12-08 13:11:00,5.95,13455,United Kingdom,23.8
566434,21890,S/6 WOODEN SKITTLES IN COTTON BAG,15,2011-09-12 15:01:00,3.25,17090,United Kingdom,48.75
571034,23021,GLASS BONNE JAM JAR,4,2011-10-13 12:47:00,4.15,12359,Cyprus,16.6
573556,22865,HAND WARMER OWL DESIGN,36,2011-10-31 13:51:00,2.1,17675,United Kingdom,75.60000000000001
500338,21841,BABY MOUSE RED GINGHAM DRESS,1,2010-03-07 14:05:00,4.25,13276,United Kingdom,4.25
526183,21931,JUMBO STORAGE BAG SUKI,10,2010-10-10 11:53:00,1.95,14127,United Kingdom,19.5
563688,22613,PACK OF 20 SPACEBOY NAPKINS,12,2011-08-18 12:41:00,0.85,16767,United Kingdom,10.2
544673,22740,POLKADOT PEN,48,2011-02-22 15:46:00,0.85,13421,United Kingdom,40.8
526208,22940,FELTCRAFT CHRISTMAS FAIRY,1,2010-10-10 13:38:00,4.25,15418,United Kingdom,4.25
539957,22949,36 DOILIES DOLLY GIRL,12,2010-12-23 12:58:00,1.45,12585,Germany,17.4
493444,21121,SET/10 RED SPOTTY PARTY CANDLES,2,2010-01-04 13:47:00,1.25,16792,United Kingdom,2.5
524556,84949,SILVER HANGING T-LIGHT HOLDER,10,2010-09-29 14:27:00,1.65,16658,United Kingdom,16.5
563748,23329,DECORATIVE WICKER HEART LARGE,12,2011-08-19 10:06:00,1.65,16170,United Kingdom,19.799999999999997
529850,21986,PACK OF 12 PINK POLKADOT TISSUES,2,2010-10-31 13:35:00,0.29,16788,United Kingdom,0.58
534645,20975,12 PENCILS SMALL TUBE RED RETROSPOT,2,2010-11-23 13:07:00,0.65,15719,United Kingdom,1.3
495504,20832,RED FLOCK LOVE HEART PHOTO FRAME,7,2010-01-25 13:14:00,0.85,16795,United Kingdom,5.95
564727,35004B,SET OF 3 BLACK FLYING DUCKS,2,2011-08-28 12:31:00,5.45,16686,United Kingdom,10.9
502784,21841,BABY MOUSE RED GINGHAM DRESS,3,2010-03-26 14:51:00,4.25,15249,United Kingdom,12.75
565932,21742,LARGE ROUND WICKER PLATTER ,1,2011-09-08 10:35:00,5.95,16418,United Kingdom,5.95
