customer_id,cohort_month,country,first_purchase_date,last_purchase_date,customer_lifespan_days,total_orders,total_revenue,avg_order_value,first_order_value,is_churned,is_lapsed_90d,eligible_for_90d,retained_90d
16815,2010-06-01,United Kingdom,2010-06-21,2010-09-12,83,2,410.97,205.49,233.12,0,1,1,1
16816,2010-12-01,United Kingdom,2010-12-16,2011-08-28,255,4,417.06,104.27,75.78,0,1,1,1
16817,2010-10-01,United Kingdom,2010-10-04,2011-12-07,429,13,2804.9,215.76,265.33,0,0,1,1
16818,2011-05-01,United Kingdom,2011-05-18,2011-11-29,195,11,3349.57,304.51,554.42,0,0,1,1
16819,2010-08-01,United Kingdom,2010-08-31,2010-08-31,0,2,182.59,91.3,154.99,0,1,1,1
16820,2011-09-01,United Kingdom,2011-09-05,2011-09-05,0,1,497.61,497.61,497.61,1,1,1,0
16821,2010-11-01,United Kingdom,2010-11-23,2010-11-23,0,1,113.35,113.35,113.35,1,1,1,0
16822,2010-01-01,United Kingdom,2010-01-22,2010-01-22,0,1,181.39,181.39,181.39,1,1,1,0
16823,2009-12-01,United Kingdom,2009-12-02,2011-04-26,510,7,2260.09,322.87,189.3,0,1,1,0
16824,2010-11-01,United Kingdom,2010-11-11,2011-11-24,378,3,686.24,228.75,225.6,0,0,1,0
16825,2010-06-01,United Kingdom,2010-06-23,2011-11-01,496,5,1826.89,365.38,363.3,0,0,1,0
16826,2011-10-01,United Kingdom,2011-10-19,2011-10-19,0,1,341.7,341.7,341.7,1,0,0,0
16827,2010-04-01,United Kingdom,2010-04-29,2010-11-11,196,5,392.13,78.43,48.45,0,1,1,1
16828,2011-08-01,United Kingdom,2011-08-19,2011-09-07,19,2,128.5,64.25,113.5,0,1,1,1
16829,2010-11-01,United Kingdom,2010-11-16,2011-07-06,232,2,513.32,256.66,316.1,0,1,1,0
16830,2009-12-01,United Kingdom,2009-12-13,2011-11-01,688,4,1207.5,301.88,300.42,0,0,1,1
16831,2010-05-01,United Kingdom,2010-05-24,2010-05-24,0,1,91.8,91.8,91.8,1,1,1,0
16832,2010-09-01,United Kingdom,2010-09-07,2011-06-08,274,5,417.61,83.52,111.0,0,1,1,1
16833,2010-03-01,United Kingdom,2010-03-26,2011-12-08,622,6,2409.04,401.51,312.88,0,0,1,0
16834,2010-02-01,United Kingdom,2010-02-03,2011-04-26,447,2,898.96,449.48,485.5,0,1,1,0
16835,2010-05-01,United Kingdom,2010-05-19,2011-08-03,441,6,1538.41,256.4,301.63,0,1,1,1
16836,2010-05-01,United Kingdom,2010-05-14,2011-10-31,535,4,782.37,195.59,220.75,0,0,1,0
16837,2011-04-01,United Kingdom,2011-04-08,2011-11-08,214,11,3170.98,288.27,148.74,0,0,1,1
16838,2010-02-01,United Kingdom,2010-02-14,2011-05-26,466,4,1159.61,289.9,341.23,0,1,1,0
16839,2010-02-01,United Kingdom,2010-02-11,2011-12-01,658,44,22310.49,507.06,324.82,0,0,1,1
16840,2010-02-01,United Kingdom,2010-02-03,2010-04-15,71,2,139.85,69.93,107.75,0,1,1,1
16841,2010-01-01,United Kingdom,2010-01-12,2011-11-03,660,12,4006.06,333.84,293.35,0,0,1,1
16842,2011-02-01,United Kingdom,2011-02-10,2011-08-31,202,3,1264.19,421.4,520.57,0,1,1,0
16843,2009-12-01,United Kingdom,2009-12-10,2011-10-28,687,35,19571.43,559.18,730.59,0,0,1,1
16844,2010-05-01,United Kingdom,2010-05-06,2010-05-26,20,2,614.34,307.17,302.35,0,1,1,1
16845,2010-03-01,United Kingdom,2010-03-31,2010-03-31,0,1,253.88,253.88,253.88,1,1,1,0
16846,2010-03-01,United Kingdom,2010-03-10,2011-10-20,589,3,842.41,280.8,355.86,0,0,1,1
16847,2010-03-01,United Kingdom,2010-03-31,2011-10-27,575,2,614.89,307.45,421.45,0,0,1,0
16848,2010-10-01,United Kingdom,2010-10-03,2011-10-18,380,4,1411.62,352.91,751.95,0,0,1,1
16849,2011-06-01,United Kingdom,2011-06-06,2011-06-06,0,1,124.57,124.57,124.57,1,1,1,0
16850,2011-01-01,United Kingdom,2011-01-10,2011-01-10,0,1,332.41,332.41,332.41,1,1,1,0
16851,2011-10-01,United Kingdom,2011-10-19,2011-12-05,47,3,342.45,114.15,111.09,0,0,0,1
16852,2011-06-01,United Kingdom,2011-06-16,2011-11-29,166,2,144.91,72.46,113.06,0,0,1,0
16854,2010-03-01,United Kingdom,2010-03-09,2010-10-18,223,2,1408.96,704.48,1290.81,0,1,1,0
16855,2011-10-01,United Kingdom,2011-10-27,2011-11-16,20,2,328.4,164.2,151.2,0,0,0,1
16856,2010-09-01,United Kingdom,2010-09-23,2011-11-25,428,3,358.49,119.5,183.78,0,0,1,1
16857,2010-09-01,United Kingdom,2010-09-23,2010-09-23,0,1,352.8,352.8,352.8,1,1,1,0
16858,2009-12-01,United Kingdom,2009-12-15,2010-12-06,356,10,4668.28,466.83,297.86,0,1,1,1
16859,2010-03-01,United Kingdom,2010-03-04,2011-07-18,501,7,1932.41,276.06,257.77,0,1,1,0
16860,2010-02-01,United Kingdom,2010-02-15,2010-09-13,210,3,1610.62,536.87,517.12,0,1,1,0
16861,2010-07-01,United Kingdom,2010-07-19,2011-10-11,449,5,946.59,189.32,137.4,0,0,1,0
16862,2010-01-01,United Kingdom,2010-01-07,2010-06-10,154,4,662.33,165.58,165.6,0,1,1,0
16863,2010-10-01,United Kingdom,2010-10-26,2011-11-08,378,3,998.52,332.84,331.47,0,0,1,1
16864,2010-04-01,United Kingdom,2010-04-20,2010-10-01,164,2,409.25,204.62,111.72,0,1,1,0
16865,2010-11-01,United Kingdom,2010-11-03,2010-11-03,0,1,130.95,130.95,130.95,1,1,1,0
16866,2011-07-01,United Kingdom,2011-07-01,2011-07-22,21,3,207.74,69.25,108.95,0,1,1,1
16867,2010-01-01,United Kingdom,2010-01-19,2010-01-19,0,1,76.74,76.74,76.74,1,1,1,0
16868,2010-04-01,United Kingdom,2010-04-25,2010-11-10,199,3,393.39,131.13,183.9,0,1,1,0
16869,2011-06-01,United Kingdom,2011-06-17,2011-11-17,153,4,825.42,206.35,233.53,0,0,1,1
16870,2010-08-01,United Kingdom,2010-08-27,2010-08-27,0,1,450.16,450.16,450.16,1,1,1,0
16871,2011-03-01,United Kingdom,2011-03-14,2011-11-17,248,6,2812.34,468.72,535.02,0,0,1,1
16872,2010-09-01,United Kingdom,2010-09-02,2011-09-23,386,6,1213.13,202.19,115.45,0,0,1,1
16873,2010-02-01,United Kingdom,2010-02-09,2011-12-05,664,12,14617.39,1218.12,1460.7,0,0,1,0
16874,2010-11-01,United Kingdom,2010-11-25,2010-11-25,0,1,217.74,217.74,217.74,1,1,1,0
16875,2010-01-01,United Kingdom,2010-01-05,2011-10-03,636,11,4234.53,384.96,644.58,0,0,1,1
16876,2010-11-01,United Kingdom,2010-11-01,2010-11-01,0,1,136.01,136.01,136.01,1,1,1,0
16877,2011-05-01,United Kingdom,2011-05-15,2011-11-27,196,6,853.72,142.29,77.75,0,0,1,1
16878,2011-09-01,United Kingdom,2011-09-16,2011-09-16,0,1,13.3,13.3,13.3,1,0,0,0
16880,2010-08-01,United Kingdom,2010-08-03,2011-11-09,463,8,1840.86,230.11,321.78,0,0,1,0
16881,2011-10-01,United Kingdom,2011-10-04,2011-10-04,0,1,432.0,432.0,432.0,1,0,0,0
16882,2011-01-01,United Kingdom,2011-01-26,2011-10-04,251,3,705.12,235.04,9.9,0,0,1,1
16883,2009-12-01,United Kingdom,2009-12-04,2011-06-05,548,19,2396.59,126.14,108.95,0,1,1,0
16884,2010-05-01,United Kingdom,2010-05-18,2011-11-02,533,4,1073.92,268.48,420.85,0,0,1,1
16885,2010-11-01,United Kingdom,2010-11-19,2011-11-24,370,4,710.74,177.69,239.23,0,0,1,1
16886,2010-09-01,United Kingdom,2010-09-09,2010-09-09,0,1,134.0,134.0,134.0,1,1,1,0
16887,2009-12-01,United Kingdom,2009-12-01,2011-11-04,703,3,660.72,220.24,219.82,0,0,1,0
16888,2010-01-01,United Kingdom,2010-01-07,2010-11-04,301,3,437.15,145.72,200.09,0,1,1,1
16889,2010-05-01,United Kingdom,2010-05-23,2011-05-29,371,6,2530.9,421.82,357.0,0,1,1,1
16890,2010-05-01,United Kingdom,2010-05-06,2010-08-20,106,3,285.41,95.14,168.29,0,1,1,1
16891,2009-12-01,United Kingdom,2009-12-04,2011-12-08,734,11,2056.82,186.98,317.83,0,0,1,1
16892,2009-12-01,United Kingdom,2009-12-08,2011-12-08,730,7,762.1,108.87,97.55,0,0,1,0
16893,2010-11-01,United Kingdom,2010-11-28,2010-12-08,10,2,401.77,200.88,109.91,0,1,1,1
16894,2010-06-01,United Kingdom,2010-06-22,2010-07-25,33,3,1324.06,441.35,1272.16,0,1,1,1
16895,2010-02-01,United Kingdom,2010-02-12,2011-10-06,601,5,1121.42,224.28,150.39,0,0,1,1
16896,2010-06-01,United Kingdom,2010-06-02,2010-06-02,0,1,103.95,103.95,103.95,1,1,1,0
16897,2011-01-01,United Kingdom,2011-01-30,2011-02-13,14,2,289.78,144.89,213.03,0,1,1,1
16898,2010-05-01,United Kingdom,2010-05-12,2011-11-13,550,5,1016.37,203.27,192.64,0,0,1,0
16899,2010-11-01,United Kingdom,2010-11-07,2011-12-02,390,8,1721.02,215.13,280.41,0,0,1,1
16900,2011-10-01,United Kingdom,2011-10-07,2011-11-23,47,3,887.11,295.7,752.68,0,0,0,1
16901,2009-12-01,United Kingdom,2009-12-10,2009-12-10,0,1,204.26,204.26,204.26,1,1,1,0
16902,2011-08-01,United Kingdom,2011-08-15,2011-08-15,0,1,1706.88,1706.88,1706.88,1,1,1,0
16903,2010-10-01,United Kingdom,2010-10-20,2011-11-10,386,3,1062.28,354.09,442.05,0,0,1,1
16904,2010-10-01,United Kingdom,2010-10-24,2011-12-05,407,21,5132.37,244.4,194.88,0,0,1,1
16905,2009-12-01,United Kingdom,2009-12-10,2011-12-04,724,17,5034.15,296.13,230.0,0,0,1,1
16906,2010-05-01,United Kingdom,2010-05-13,2011-09-19,494,7,1448.8,206.97,87.75,0,0,1,1
16907,2010-07-01,United Kingdom,2010-07-01,2011-11-10,497,9,1707.9,189.77,104.65,0,0,1,0
16908,2009-12-01,United Kingdom,2009-12-17,2009-12-17,0,1,252.59,252.59,252.59,1,1,1,0
16909,2011-09-01,United Kingdom,2011-09-28,2011-09-28,0,1,379.14,379.14,379.14,1,0,0,0
16910,2011-09-01,United Kingdom,2011-09-09,2011-12-05,87,8,1510.06,188.76,111.78,0,0,1,1
16911,2010-02-01,United Kingdom,2010-02-16,2010-03-14,26,2,255.25,127.62,139.35,0,1,1,1
16912,2009-12-01,United Kingdom,2009-12-09,2011-11-11,702,15,4480.31,298.69,383.8,0,0,1,1
16913,2010-02-01,United Kingdom,2010-02-26,2011-02-22,361,3,423.91,141.3,62.79,0,1,1,1
16914,2011-11-01,United Kingdom,2011-11-03,2011-11-03,0,1,208.46,208.46,208.46,1,0,0,0
16915,2010-05-01,United Kingdom,2010-05-19,2011-11-30,560,11,1543.18,140.29,299.75,0,0,1,1
16916,2010-10-01,United Kingdom,2010-10-20,2011-11-16,392,4,1123.4,280.85,117.59,0,0,1,1
16917,2010-03-01,United Kingdom,2010-03-17,2011-03-08,356,2,1857.83,928.92,1466.31,0,1,1,0
16918,2009-12-01,United Kingdom,2009-12-03,2011-10-21,687,16,3213.29,200.83,221.69,0,0,1,1
16919,2010-08-01,United Kingdom,2010-08-19,2011-07-06,321,24,5125.91,213.58,156.86,0,1,1,1
16920,2010-10-01,United Kingdom,2010-10-24,2010-10-24,0,1,355.45,355.45,355.45,1,1,1,0
16921,2010-04-01,United Kingdom,2010-04-18,2011-10-09,539,3,446.67,148.89,163.41,0,0,1,0
16922,2010-05-01,United Kingdom,2010-05-16,2010-05-16,0,1,611.08,611.08,611.08,1,1,1,0
16923,2010-01-01,United Kingdom,2010-01-31,2011-11-27,665,32,13378.36,418.07,543.93,0,0,1,1
16924,2011-09-01,United Kingdom,2011-09-16,2011-11-18,63,3,846.75,282.25,271.11,0,0,0,1
16925,2010-06-01,United Kingdom,2010-06-17,2010-06-17,0,1,125.65,125.65,125.65,1,1,1,0
16926,2010-07-01,United Kingdom,2010-07-01,2010-12-03,155,5,1421.35,284.27,422.05,0,1,1,1
16927,2010-12-01,United Kingdom,2010-12-13,2011-08-16,246,3,543.05,181.02,218.1,0,1,1,1
16928,2010-02-01,United Kingdom,2010-02-03,2011-09-20,594,29,4113.23,141.84,112.2,0,0,1,1
16929,2011-07-01,United Kingdom,2011-07-07,2011-12-06,152,7,1295.39,185.06,229.14,0,0,1,1
16930,2011-10-01,United Kingdom,2011-10-02,2011-11-13,42,3,380.55,126.85,195.31,0,0,0,1
16931,2010-11-01,United Kingdom,2010-11-07,2011-12-04,392,23,5233.62,227.55,216.95,0,0,1,1
16932,2010-05-01,United Kingdom,2010-05-17,2011-10-17,518,3,440.71,146.9,121.48,0,0,1,0
16933,2009-12-01,United Kingdom,2009-12-09,2011-12-08,729,9,3181.25,353.47,580.79,0,0,1,1
16934,2010-03-01,United Kingdom,2010-03-28,2011-10-16,567,6,2110.99,351.83,382.2,0,0,1,1
16935,2010-10-01,United Kingdom,2010-10-14,2010-11-23,40,3,535.1,178.37,268.25,0,1,1,1
16936,2010-11-01,United Kingdom,2010-11-19,2011-11-14,360,2,551.17,275.58,288.49,0,0,1,0
16937,2010-07-01,United Kingdom,2010-07-28,2010-07-28,0,1,202.1,202.1,202.1,1,1,1,0
16938,2010-02-01,United Kingdom,2010-02-17,2011-12-01,652,9,7043.18,782.58,869.82,0,0,1,1
16939,2010-02-01,United Kingdom,2010-02-28,2010-08-08,161,3,449.0,149.67,170.35,0,1,1,1
16940,2009-12-01,United Kingdom,2009-12-08,2011-10-18,679,8,6427.66,803.46,656.85,0,0,1,1
16941,2010-04-01,United Kingdom,2010-04-07,2010-04-07,0,1,33.0,33.0,33.0,1,1,1,0
16942,2011-04-01,United Kingdom,2011-04-26,2011-11-27,215,9,1920.59,213.4,285.04,0,0,1,1
16943,2010-03-01,United Kingdom,2010-03-25,2011-05-12,413,5,1299.49,259.9,241.38,0,1,1,1
16944,2010-04-01,United Kingdom,2010-04-09,2010-04-09,0,1,101.36,101.36,101.36,1,1,1,0
16945,2009-12-01,United Kingdom,2009-12-09,2011-11-18,709,33,8548.16,259.04,307.95,0,0,1,1
16946,2010-03-01,United Kingdom,2010-03-02,2010-11-21,264,5,1222.04,244.41,659.34,0,1,1,1
16947,2010-03-01,United Kingdom,2010-03-03,2011-04-18,411,5,955.21,191.04,508.33,0,1,1,1
16948,2010-02-01,United Kingdom,2010-02-21,2011-07-24,518,7,868.77,124.11,110.9,0,1,1,1
16949,2011-01-01,United Kingdom,2011-01-27,2011-12-06,313,6,1286.27,214.38,74.42,0,0,1,1
16950,2010-01-01,United Kingdom,2010-01-24,2011-10-14,628,10,3784.37,378.44,394.6,0,0,1,1
16951,2011-02-01,United Kingdom,2011-02-08,2011-07-28,170,3,1277.75,425.92,1053.79,0,1,1,0
16952,2009-12-01,United Kingdom,2009-12-11,2011-08-22,619,5,798.78,159.76,252.04,0,1,1,0
16953,2011-11-01,United Kingdom,2011-11-09,2011-11-09,0,1,20.8,20.8,20.8,1,0,0,0
16954,2010-01-01,United Kingdom,2010-01-18,2011-12-09,690,20,6081.88,304.09,443.13,0,0,1,1
16955,2010-01-01,United Kingdom,2010-01-31,2011-06-08,493,6,1309.41,218.23,310.39,0,1,1,0
16956,2011-11-01,United Kingdom,2011-11-22,2011-11-22,0,1,308.74,308.74,308.74,1,0,0,0
16957,2011-03-01,United Kingdom,2011-03-03,2011-04-14,42,2,416.64,208.32,114.84,0,1,1,1
16958,2010-09-01,United Kingdom,2010-09-30,2010-09-30,0,1,809.44,809.44,809.44,1,1,1,0
16959,2011-09-01,United Kingdom,2011-09-13,2011-09-13,0,1,117.35,117.35,117.35,1,0,0,0
16960,2010-03-01,United Kingdom,2010-03-02,2011-11-01,609,8,2043.43,255.43,443.98,0,0,1,0
16961,2010-06-01,United Kingdom,2010-06-25,2011-08-15,416,3,794.56,264.85,162.05,0,1,1,0
16962,2010-10-01,United Kingdom,2010-10-26,2010-10-26,0,1,251.04,251.04,251.04,1,1,1,0
16963,2011-06-01,United Kingdom,2011-06-05,2011-06-05,0,1,110.55,110.55,110.55,1,1,1,0
16964,2009-12-01,United Kingdom,2009-12-06,2009-12-06,0,2,207.85,103.93,21.25,0,1,1,1
16965,2011-04-01,United Kingdom,2011-04-27,2011-04-27,0,1,201.19,201.19,201.19,1,1,1,0
16966,2011-04-01,United Kingdom,2011-04-13,2011-12-01,232,7,2154.97,307.85,409.2,0,0,1,1
16967,2011-06-01,United Kingdom,2011-06-03,2011-06-03,0,1,319.02,319.02,319.02,1,1,1,0
16968,2011-08-01,United Kingdom,2011-08-24,2011-12-05,103,2,439.43,219.72,253.31,0,0,1,0
16969,2011-06-01,United Kingdom,2011-06-01,2011-10-31,152,3,650.41,216.8,397.36,0,0,1,1
16970,2010-03-01,United Kingdom,2010-03-23,2010-03-23,0,1,71.4,71.4,71.4,1,1,1,0
16971,2011-11-01,United Kingdom,2011-11-01,2011-11-01,0,1,357.21,357.21,357.21,1,0,0,0
16972,2010-09-01,United Kingdom,2010-09-09,2010-11-22,74,2,786.25,393.13,292.8,0,1,1,1
16973,2010-11-01,United Kingdom,2010-11-18,2010-11-18,0,1,127.0,127.0,127.0,1,1,1,0
16974,2010-05-01,United Kingdom,2010-05-24,2010-07-05,42,2,365.5,182.75,89.25,0,1,1,1
16975,2010-07-01,United Kingdom,2010-07-22,2010-10-12,82,3,926.12,308.71,315.0,0,1,1,1
16976,2011-03-01,United Kingdom,2011-03-17,2011-03-17,0,1,251.52,251.52,251.52,1,1,1,0
16977,2010-03-01,United Kingdom,2010-03-18,2010-11-09,236,4,496.0,124.0,140.2,0,1,1,1
16978,2010-02-01,United Kingdom,2010-02-11,2011-09-23,589,3,768.88,256.29,402.75,0,0,1,1
16979,2010-09-01,United Kingdom,2010-09-15,2011-12-06,447,9,2859.74,317.75,305.65,0,0,1,1
16980,2010-10-01,United Kingdom,2010-10-07,2011-03-29,173,3,1473.33,491.11,394.37,0,1,1,0
16982,2011-10-01,United Kingdom,2011-10-10,2011-10-10,0,1,384.06,384.06,384.06,1,0,0,0
16983,2010-09-01,United Kingdom,2010-09-19,2011-11-27,434,11,3710.22,337.29,169.62,0,0,1,1
16984,2010-03-01,United Kingdom,2010-03-07,2011-09-12,554,9,10754.8,1194.98,1816.98,0,0,1,1
16985,2009-12-01,United Kingdom,2009-12-10,2011-11-22,712,23,10923.16,474.92,580.15,0,0,1,1
16986,2010-02-01,United Kingdom,2010-02-04,2011-11-10,644,11,4888.75,444.43,389.25,0,0,1,1
16987,2009-12-01,United Kingdom,2009-12-02,2011-12-06,734,11,2535.9,230.54,157.91,0,0,1,1
16988,2010-11-01,United Kingdom,2010-11-25,2011-12-04,374,2,382.67,191.34,256.55,0,0,1,0
16989,2011-07-01,United Kingdom,2011-07-12,2011-12-02,143,6,1133.25,188.88,857.7,0,0,1,1
16990,2010-10-01,United Kingdom,2010-10-13,2011-05-05,204,2,344.0,172.0,165.0,0,1,1,0
16991,2010-10-01,United Kingdom,2010-10-14,2010-10-14,0,1,1041.21,1041.21,1041.21,1,1,1,0
16992,2010-02-01,United Kingdom,2010-02-11,2011-11-29,656,13,5476.5,421.27,114.88,0,0,1,0
16993,2010-05-01,United Kingdom,2010-05-12,2010-09-02,113,2,1950.95,975.48,719.8,0,1,1,0
16996,2010-10-01,United Kingdom,2010-10-18,2011-11-09,387,9,2123.61,235.96,400.7,0,0,1,1
16997,2011-01-01,United Kingdom,2011-01-18,2011-02-24,37,3,702.0,234.0,390.0,0,1,1,1
16998,2010-09-01,United Kingdom,2010-09-21,2011-07-13,295,5,402.0,80.4,107.0,0,1,1,0
16999,2011-09-01,United Kingdom,2011-09-26,2011-11-16,51,2,484.82,242.41,245.83,0,0,0,1
17000,2010-10-01,United Kingdom,2010-10-27,2010-11-08,12,2,406.3,203.15,191.72,0,1,1,1
17001,2010-03-01,United Kingdom,2010-03-25,2011-12-09,624,19,6640.8,349.52,577.24,0,0,1,0
17002,2010-03-01,United Kingdom,2010-03-08,2011-09-15,556,7,2571.55,367.36,85.2,0,0,1,1
17003,2010-05-01,United Kingdom,2010-05-10,2010-11-02,176,4,830.16,207.54,144.36,0,1,1,0
17004,2010-10-01,United Kingdom,2010-10-11,2011-10-24,378,4,2425.16,606.29,569.63,0,0,1,1
17005,2010-04-01,United Kingdom,2010-04-30,2010-08-26,118,2,742.36,371.18,453.75,0,1,1,0
17006,2010-03-01,United Kingdom,2010-03-05,2011-12-05,640,8,1636.32,204.54,180.81,0,0,1,0
17007,2010-09-01,United Kingdom,2010-09-28,2011-10-20,387,7,1120.1,160.01,230.17,0,0,1,1
17008,2010-10-01,United Kingdom,2010-10-06,2010-10-06,0,1,81.36,81.36,81.36,1,1,1,0
17009,2010-06-01,United Kingdom,2010-06-06,2010-06-06,0,1,242.06,242.06,242.06,1,1,1,0
17010,2011-11-01,United Kingdom,2011-11-21,2011-11-21,0,1,195.36,195.36,195.36,1,0,0,0
17011,2010-02-01,United Kingdom,2010-02-26,2011-11-09,621,3,671.7,223.9,332.52,0,0,1,1
17012,2009-12-01,United Kingdom,2009-12-14,2009-12-14,0,1,384.16,384.16,384.16,1,1,1,0
17014,2011-10-01,United Kingdom,2011-10-04,2011-12-01,58,3,586.33,195.44,188.05,0,0,0,1
17015,2011-06-01,United Kingdom,2011-06-07,2011-11-11,157,3,1842.56,614.19,524.5,0,0,1,0
17016,2010-05-01,United Kingdom,2010-05-12,2010-05-12,0,1,552.4,552.4,552.4,1,1,1,0
17017,2009-12-01,United Kingdom,2009-12-03,2011-12-07,734,29,14110.61,486.57,277.5,0,0,1,0
17018,2009-12-01,United Kingdom,2009-12-05,2011-10-30,694,6,2287.7,381.28,351.6,0,0,1,1
17019,2009-12-01,United Kingdom,2009-12-02,2011-11-28,726,11,4012.2,364.75,216.86,0,0,1,0
17020,2010-03-01,United Kingdom,2010-03-03,2010-06-15,104,2,935.62,467.81,316.86,0,1,1,0
17021,2010-04-01,United Kingdom,2010-04-29,2010-09-23,147,6,1182.22,197.04,301.73,0,1,1,1
17022,2010-10-01,United Kingdom,2010-10-03,2011-11-08,401,2,260.0,130.0,189.0,0,0,1,0
17023,2010-01-01,United Kingdom,2010-01-11,2010-10-18,280,3,800.18,266.73,142.35,0,1,1,0
17024,2011-07-01,United Kingdom,2011-07-05,2011-10-25,112,3,95.85,31.95,31.25,0,0,1,1
17025,2010-03-01,United Kingdom,2010-03-08,2011-10-10,581,5,1510.64,302.13,848.7,0,0,1,0
17026,2010-10-01,United Kingdom,2010-10-18,2011-06-07,232,3,208.98,69.66,21.0,0,1,1,1
17027,2009-12-01,United Kingdom,2009-12-10,2011-09-22,651,9,1327.11,147.46,139.85,0,0,1,1
17028,2009-12-01,United Kingdom,2009-12-18,2010-05-07,140,3,1593.83,531.28,307.91,0,1,1,1
17029,2010-02-01,United Kingdom,2010-02-14,2011-08-21,553,7,2137.3,305.33,271.0,0,1,1,1
17030,2011-10-01,United Kingdom,2011-10-07,2011-10-07,0,1,146.87,146.87,146.87,1,0,0,0
17031,2010-05-01,United Kingdom,2010-05-07,2011-11-28,570,6,2773.85,462.31,1857.0,0,0,1,1
17032,2009-12-01,United Kingdom,2009-12-10,2010-06-10,182,8,3004.6,375.57,844.45,0,1,1,1
17033,2010-11-01,United Kingdom,2010-11-07,2011-09-14,311,4,1332.79,333.2,302.65,0,0,1,1
17034,2010-07-01,United Kingdom,2010-07-14,2011-11-23,497,5,1283.92,256.78,197.95,0,0,1,0
17035,2009-12-01,United Kingdom,2009-12-03,2011-04-08,491,4,613.59,153.4,54.6,0,1,1,0
17036,2010-11-01,United Kingdom,2010-11-21,2010-11-21,0,1,176.9,176.9,176.9,1,1,1,0
17037,2011-09-01,United Kingdom,2011-09-13,2011-09-13,0,1,1267.32,1267.32,1267.32,1,0,0,0
17038,2010-10-01,United Kingdom,2010-10-20,2011-11-09,385,2,743.17,371.59,630.77,0,0,1,0
17039,2010-04-01,United Kingdom,2010-04-14,2010-04-14,0,1,1954.99,1954.99,1954.99,1,1,1,0
17040,2010-06-01,United Kingdom,2010-06-07,2011-07-25,413,2,463.25,231.62,13.52,0,1,1,0
17041,2010-04-01,United Kingdom,2010-04-18,2011-11-13,574,6,1686.28,281.05,218.46,0,0,1,1
17042,2011-04-01,United Kingdom,2011-04-06,2011-12-07,245,5,1044.38,208.88,273.21,0,0,1,1
17043,2009-12-01,United Kingdom,2009-12-09,2011-11-07,698,8,2616.55,327.07,380.36,0,0,1,0
17044,2009-12-01,United Kingdom,2009-12-07,2011-11-14,707,12,11962.3,996.86,990.48,0,0,1,0
17045,2010-10-01,United Kingdom,2010-10-06,2011-08-18,316,5,827.68,165.54,360.64,0,1,1,1
17046,2010-03-01,United Kingdom,2010-03-29,2011-07-05,463,5,1906.07,381.21,359.44,0,1,1,0
17047,2009-12-01,United Kingdom,2009-12-08,2011-09-15,646,6,2289.23,381.54,322.65,0,0,1,0
17048,2010-01-01,United Kingdom,2010-01-18,2011-08-14,573,7,2071.68,295.95,213.53,0,1,1,1
17049,2010-03-01,United Kingdom,2010-03-04,2011-12-07,643,19,9947.48,523.55,620.54,0,0,1,1
17050,2010-01-01,United Kingdom,2010-01-26,2011-09-04,586,11,4691.79,426.53,301.54,0,1,1,1
17051,2010-03-01,United Kingdom,2010-03-21,2011-05-29,434,4,714.39,178.6,167.65,0,1,1,1
17052,2011-11-01,United Kingdom,2011-11-11,2011-11-11,0,1,413.75,413.75,413.75,1,0,0,0
17053,2011-08-01,United Kingdom,2011-08-01,2011-08-01,0,1,498.48,498.48,498.48,1,1,1,0
17054,2011-04-01,United Kingdom,2011-04-08,2011-11-11,217,5,1356.33,271.27,314.07,0,0,1,1
17055,2010-09-01,United Kingdom,2010-09-20,2010-09-20,0,1,239.55,239.55,239.55,1,1,1,0
17056,2009-12-01,United Kingdom,2009-12-01,2009-12-01,0,1,128.6,128.6,128.6,1,1,1,0
17057,2010-04-01,United Kingdom,2010-04-22,2010-04-22,0,1,294.74,294.74,294.74,1,1,1,0
17058,2011-04-01,United Kingdom,2011-04-14,2011-09-19,158,3,1179.89,393.3,582.72,0,0,1,1
17059,2010-01-01,United Kingdom,2010-01-26,2011-11-10,653,9,5602.53,622.5,430.3,0,0,1,1
17060,2011-03-01,United Kingdom,2011-03-18,2011-03-18,0,1,234.24,234.24,234.24,1,1,1,0
17061,2011-04-01,United Kingdom,2011-04-21,2011-09-27,159,11,5232.23,475.66,1701.5,0,0,1,1
17062,2010-09-01,United Kingdom,2010-09-26,2011-01-30,126,6,1208.22,201.37,195.67,0,1,1,1
17063,2009-12-01,United Kingdom,2009-12-01,2011-11-18,717,13,3638.53,279.89,278.61,0,0,1,0
17064,2011-01-01,United Kingdom,2011-01-16,2011-10-12,269,3,859.35,286.45,147.85,0,0,1,0
17065,2010-03-01,United Kingdom,2010-03-12,2010-03-12,0,2,194.7,97.35,97.35,0,1,1,1
17066,2009-12-01,United Kingdom,2009-12-13,2009-12-13,0,1,228.34,228.34,228.34,1,1,1,0
17067,2009-12-01,United Kingdom,2009-12-08,2009-12-15,7,3,454.54,151.51,19.5,0,1,1,1
17068,2010-03-01,United Kingdom,2010-03-28,2011-11-27,609,47,9161.08,194.92,253.45,0,0,1,1
17069,2009-12-01,United Kingdom,2009-12-03,2011-11-11,708,14,5794.28,413.88,500.55,0,0,1,0
17070,2010-10-01,United Kingdom,2010-10-25,2011-08-17,296,2,445.32,222.66,133.18,0,1,1,0
